line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
990,313,P27,,1,661.3
991,314,P45,,4,7728.72
993,314,P48,,3,13859.79
994,315,P55,,2,8106.4
995,315,P79,,5,11561.4
996,315,P12,,3,2333.49
997,316,P16,,3,2546.76
998,316,P4,3,5,3920.95
1001,316,P63,5,5,13551.3
1002,316,P42,3,4,16896.72
1003,316,P74,,4,14373.8
1004,316,P27,,5,3306.5
1005,317,P58,1,3,8640.15
1006,317,P33,5,2,1749.94
1007,317,P67,,5,4545.6
1008,317,P20,2,1,1985.36
1009,318,P66,1,5,23697.8
1010,318,P4,,2,1568.38
1011,318,P55,,4,16212.8
1012,318,P49,,1,4600.62
1013,319,P12,,5,3889.15
1014,319,P30,2,2,7732.26
1015,319,P7,,1,3760.37
1016,320,P45,,1,1932.18
1017,320,P29,,3,11337.9
1018,320,P10,1,5,9368.9
1019,320,P45,,5,9660.9
1020,320,INVALID_P,,4,4943.89
1021,320,INVALID_P,4,2,962.32
1022,320,P44,4,3,3223.98
1023,321,P36,,2,7252.88
1024,321,P72,,4,15203.2
1025,321,P45,,4,7728.72
1026,321,P11,,1,4986.9
1027,322,P21,1,4,12079.4
1028,322,P4,,4,3136.76
1030,322,P17,,1,883.91
1031,322,P8,,5,10996.65
1032,323,P78,5,4,18032.44
1033,323,P26,,1,3433.39
1034,323,P76,,1,3391.27
1035,324,P43,3,5,12937.75
1036,324,P22,2,3,7180.32
1037,324,P49,2,3,13801.86
1038,324,P18,3,2,6868.72
1039,324,P46,5,5,4457.95
1040,324,P63,,5,13551.3
1041,324,P27,,3,1983.9
1042,324,P18,,3,10303.08
1043,325,P5,4,3,11251.35
1044,325,P43,,1,2587.55
1045,325,P57,2,5,6401.35
1046,325,P46,,5,4457.95
1047,325,P65,,1,3332.78
1048,325,P62,,2,9784.24
1049,325,P67,,2,1818.24
1050,325,P14,2,3,114099.9
1051,326,P48,,1,4619.93
1052,326,P61,2,4,16394.04
1053,327,P24,5,3,8432.43
1054,327,P35,,3,109147.5
1055,327,P24,,2,5621.62
1056,327,P77,,2,3859.52
1057,327,P56,,2,2546.64
1058,327,INVALID_P,4,4,6652.91
1059,327,P77,,4,7719.04
1060,328,P11,3,4,19947.6
1061,328,P76,,3,10173.81
1062,328,P29,,1,3779.3
1064,329,P2,2,5,16249.85
1065,329,P56,,3,3819.96
1066,330,P14,1,5,19016.65
1067,330,P76,1,3,10173.81
1068,330,P56,,1,1273.32
1069,331,P56,,3,3819.96
1070,331,P24,,3,8432.43
1072,332,P77,3,5,9648.8
1073,333,P50,4,3,9104.49
1074,333,P46,3,1,891.59
1075,333,P58,,1,2880.05
1076,333,P4,,3,2352.57
1077,333,P70,,1,4825.38
1078,333,P16,,4,3395.68
1079,333,P46,,1,891.59
1080,334,P16,,4,3395.68
1081,334,P13,1,4,10072.92
1082,334,P18,,5,17171.8
1083,334,P42,3,5,21120.9
1084,335,P22,1,2,4786.88
1085,335,P27,,5,3306.5
1086,335,P60,,5,18431.75
1087,335,P32,,4,6152.6
1088,335,P62,5,4,19568.48
1089,335,P70,4,5,24126.9
1090,336,P25,,1,4717.91
1091,336,P33,,3,2624.91
1092,336,P25,,3,14153.73
1093,336,P41,,3,9491.91
1094,336,P74,3,1,3593.45
1095,336,P42,,3,12672.54
1096,336,P42,4,2,8448.36
1097,336,P35,3,1,3638.25
1098,337,P76,,5,16956.35
1099,337,P62,,4,19568.48
1100,337,P27,,2,1322.6
1101,337,P46,,4,3566.36
1102,337,P68,,2,5371.2
1103,338,P45,,2,3864.36
1104,339,P18,2,1,3434.36
1105,339,P67,1,4,3636.48
1106,339,P13,4,4,10072.92
1107,340,P69,,5,15361.55
1108,340,P69,,2,6144.62
1109,340,P48,,2,9239.86
1111,341,P8,,2,4398.66
1112,341,P29,4,5,18896.5
1113,342,P35,2,2,7276.5
1114,342,P46,,3,2674.77
1115,342,P52,,1,648.15
1116,342,P3,3,2,1600.14
1118,343,P20,5,4,7941.44
1120,343,P59,,2,971.82
1121,343,P20,5,5,9926.8
1122,343,P41,,5,15819.85
1123,343,P47,4,3,14316.45
1124,344,P76,,4,13565.08
1125,345,P63,,3,8130.78
1126,345,P15,,5,21597.0
1127,345,P76,4,2,6782.54
1128,346,P66,,4,18958.24
1129,346,P3,,2,1600.14
1130,346,P69,,4,12289.24
1131,346,P74,5,2,7186.9
1132,346,P6,2,2,5481.98
1133,346,P26,,3,10300.17
1134,346,P4,,2,1568.38
1135,347,P54,,5,24640.35
1136,347,P16,,2,1697.84
1137,347,P41,3,4,12655.88
1140,349,P18,5,3,10303.08
1141,350,P27,1,4,2645.2
1142,350,P61,,1,4098.51
1143,350,INVALID_P,,2,8992.45
1144,351,P1,5,3,13304.85
1145,351,P70,2,1,4825.38
1146,352,P14,4,2,7606.66
1147,352,P67,4,5,4545.6
1148,352,P14,,5,19016.65
1150,352,P67,,4,3636.48
1151,353,P66,,3,14218.68
1152,354,P32,4,4,6152.6
1153,354,P16,,5,4244.6
1154,354,P7,,5,18801.85
1156,355,P22,,3,7180.32
1157,356,P36,,3,10879.32
1159,356,P7,2,1,3760.37
1160,356,P11,3,4,19947.6
1162,357,P78,,4,18032.44
1163,357,P43,4,3,7762.65
1164,357,P16,,4,3395.68
1165,357,P77,,3,5789.28
1166,357,P5,3,1,3750.45
1167,358,P44,4,2,2149.32
1168,359,P69,5,1,3072.31
1169,360,P56,3,1,1273.32
1170,361,P22,,3,7180.32
1171,361,P16,,2,1697.84
1172,361,P23,,4,5327.72
1173,362,P61,,2,8197.02
1174,362,P58,5,3,8640.15
1175,362,P62,,5,24460.6
1176,362,P6,,1,2740.99
1177,362,P43,,5,12937.75
1178,362,P38,,5,19168.05
1180,363,P54,,5,24640.35
1181,364,P46,2,2,1783.18
1182,364,P75,,2,4110.12
1183,364,P13,,5,12591.15
1184,365,P55,,1,4053.2
1185,365,P46,3,4,3566.36
1186,365,P4,,5,3920.95
1187,365,P58,,3,8640.15
1188,365,P53,,2,3757.22
1189,365,P7,4,3,11281.11
1190,366,P64,,1,716.23
1191,366,P53,3,4,7514.44
1192,366,P56,1,3,3819.96
1194,368,P63,3,2,5420.52
1195,368,P58,,2,5760.1
1196,368,P16,,3,2546.76
1197,368,P13,4,4,10072.92
1198,368,P71,2,4,18606.72
1199,368,P22,,4,9573.76
1200,368,P76,,1,3391.27
1201,369,P18,1,3,10303.08
1202,369,P43,,5,12937.75
1203,369,P78,5,1,4508.11
1204,370,P27,,4,2645.2
1205,371,P11,5,2,9973.8
1206,371,P36,,2,7252.88
1207,372,P52,4,1,648.15
1208,372,P40,,2,1242.82
1209,372,P55,,4,16212.8
1210,373,P25,,1,4717.91
1211,373,P41,1,4,12655.88
1212,374,P5,1,4,15001.8
1213,374,P9,,2,5918.62
1214,374,P65,2,2,6665.56
1215,374,P26,2,2,6866.78
1216,375,P9,,2,5918.62
1218,376,P49,,5,23003.1
1219,376,P76,,4,13565.08
1220,376,P22,,4,9573.76
1221,376,P20,,4,7941.44
1222,376,P49,,3,13801.86
1223,376,P58,,4,11520.2
1224,376,P46,,2,1783.18
1225,377,P18,,5,17171.8
1226,377,P71,,4,18606.72
1227,378,P43,,5,12937.75
1228,378,P4,,2,1568.38
1229,378,P14,2,4,15213.32
1231,380,P30,3,5,19330.65
1232,381,P48,1,4,18479.72
1233,381,P19,,4,12089.6
1234,381,P1,,5,22174.75
1235,381,P1,,4,17739.8
1236,382,P26,4,3,10300.17
1237,383,P4,,4,3136.76
1239,383,P63,,1,2710.26
1240,384,P45,,4,7728.72
1241,384,P44,3,3,3223.98
1242,384,P15,3,1,4319.4
1243,384,P50,3,2,60696.6
1244,384,P80,,1,1314.74
1245,385,P24,,1,2810.81
1246,385,P24,4,4,11243.24
1247,385,P24,2,4,11243.24
1248,385,P24,,2,5621.62
1249,385,P25,4,1,4717.91
1250,385,P76,,3,10173.81
1252,385,P24,,4,11243.24
1253,386,P78,4,1,4508.11
1254,386,P29,,4,15117.2
1255,386,P32,,4,6152.6
1256,387,P18,4,3,10303.08
1257,387,P23,2,2,2663.86
1258,387,P34,,1,115.9
1259,387,P34,,4,463.6
1260,387,P20,,3,5956.08
1261,387,P35,3,5,18191.25
1262,388,P30,,3,11598.39
1263,388,P40,3,3,1864.23
1264,389,P17,,3,2651.73
1265,389,P32,,4,6152.6
1266,389,P14,,5,19016.65
1267,390,P2,,4,12999.88
1268,390,P10,,3,5621.34
1269,391,P25,,5,23589.55
1270,391,P2,,3,9749.91
1271,391,P11,,3,14960.7
1272,392,P70,1,4,19301.52
1273,392,P71,,4,18606.72
1274,392,P42,,4,16896.72
1275,393,P18,3,2,6868.72
1276,394,P38,2,4,15334.44
1277,394,P21,2,2,6039.7
1278,394,P2,3,2,6499.94
1281,394,P75,2,1,2055.06
1282,394,P1,2,5,22174.75
1283,395,P58,1,5,14400.25
1284,395,P13,,2,5036.46
1285,395,P76,,3,10173.81
1286,396,P49,,3,13801.86
1287,396,P70,1,3,14476.14
1290,396,P10,,3,5621.34
1293,398,P74,,1,3593.45
1294,399,P6,,5,13704.95
1295,399,P20,,3,5956.08
1296,399,P52,,5,3240.75
1297,399,P52,,4,2592.6
1298,400,P43,,3,7762.65
1299,400,P44,2,5,5373.3
1300,400,P74,4,2,7186.9
1302,400,P22,3,2,4786.88
1303,401,P14,,2,7606.66
1304,401,P3,,5,4000.35
1305,401,P54,,3,14784.21
1306,401,P3,3,3,2400.21
1307,402,P32,,2,3076.3
1308,402,P71,4,4,18606.72
1309,402,P50,,5,15174.15
1310,402,P63,3,1,2710.26
1311,402,P7,,2,7520.74
1313,403,P57,5,1,1280.27
1314,403,P7,,3,11281.11
1315,403,P11,1,1,4986.9
1316,404,P15,,3,12958.2
1317,404,P15,,1,4319.4
1318,404,P44,,3,3223.98
1319,405,P7,,3,11281.11
1322,405,P15,1,2,8638.8
1323,406,P18,4,3,10303.08
1324,406,P12,,1,777.83
1325,406,P71,,2,9303.36
1327,407,P71,,3,13955.04
1328,407,P60,5,5,18431.75
1329,407,P44,2,1,1074.66
1330,407,P6,,3,8222.97
1331,408,P67,,5,4545.6
1332,408,P6,3,4,10963.96
1333,408,P37,,5,24311.25
1334,408,P46,5,3,2674.77
1335,409,P47,,5,23860.75
1336,409,P42,4,2,8448.36
1337,410,P74,,1,3593.45
1338,410,P34,,3,347.7
1339,410,P72,,4,15203.2
1340,411,P7,1,1,3760.37
1342,411,P37,,4,19449.0
1343,412,INVALID_P,,2,1771.88
1344,412,P63,,1,2710.26
1345,413,P70,,4,19301.52
1346,413,P14,,4,15213.32
1347,413,P78,5,4,18032.44
1348,413,P57,,5,6401.35
1349,414,P27,,2,1322.6
1350,414,P76,4,1,3391.27
1351,414,P55,3,4,16212.8
1352,414,P34,,4,463.6
1353,414,P18,2,1,3434.36
1354,415,P55,1,3,12159.6
1356,416,P26,,5,17166.95
1357,417,P4,5,3,2352.57
1358,417,P51,5,2,4988.34
1360,418,P51,,5,12470.85
1361,419,P44,3,2,2149.32
1362,419,P38,1,4,15334.44
1363,419,P69,3,2,6144.62
1364,419,P10,4,1,1873.78
1365,420,P5,,3,11251.35
1366,421,P29,,5,18896.5
1367,421,P1,,5,22174.75
1368,421,P59,,3,1457.73
1369,422,P20,,4,7941.44
1370,423,P29,,1,3779.3
1371,423,P20,1,4,7941.44
1372,423,P2,,3,9749.91
1373,423,P71,3,4,18606.72
1374,424,P14,,5,19016.65
1375,424,P4,,4,3136.76
1376,424,P52,2,1,648.15
1377,424,P22,,2,4786.88
1378,424,P49,,4,18402.48
1379,424,P9,,3,8877.93
1380,424,P4,,3,2352.57
1381,424,P49,2,5,23003.1
1382,425,P2,,2,6499.94
1383,426,P52,1,3,1944.45
1384,426,P72,2,1,3800.8
1385,427,P60,5,3,11059.05
1386,427,P60,,2,7372.7
1387,427,P58,,3,8640.15
1388,427,P15,,3,12958.2
1389,427,P2,1,5,16249.85
1390,427,P30,5,3,11598.39
1391,427,P39,3,2,5175.28
1392,428,P51,,3,7482.51
1395,428,P34,,2,231.8
1396,429,P71,,5,23258.4
1397,429,P26,,4,13733.56
1398,429,P29,5,5,18896.5
1399,429,P9,,4,11837.24
1400,430,INVALID_P,,3,3669.55
1401,431,P77,,3,5789.28
1402,431,P68,3,3,8056.8
1404,431,P28,4,3,13306.38
1405,432,INVALID_P,,1,1273.8
1406,433,P59,4,5,2429.55
1407,433,P70,,3,14476.14
1408,433,P9,,2,5918.62
1410,434,P9,,2,5918.62
1411,434,P47,3,3,14316.45
1412,434,P52,,3,1944.45
1413,434,P25,,5,23589.55
1414,434,P68,,3,8056.8
1415,434,P68,2,4,10742.4
1416,435,P27,1,3,1983.9
1417,435,P68,,5,13428.0
1418,435,P41,3,1,3163.97
1419,436,P39,,1,2587.64
1420,436,P47,,3,14316.45
1421,436,P59,5,1,485.91
1422,437,P14,,1,3803.33
1423,437,INVALID_P,,2,5325.16
1424,437,P25,,4,18871.64
1425,437,P66,,3,14218.68
1426,437,P35,,5,18191.25
1427,437,P25,,4,18871.64
1428,437,P75,2,1,2055.06
1429,438,P77,2,2,3859.52
1430,439,P66,3,3,14218.68
1431,439,P35,4,4,14553.0
1432,439,P20,3,4,7941.44
1433,439,P56,,1,1273.32
1434,440,INVALID_P,5,4,4994.65
1435,440,P10,5,1,1873.78
1437,440,P15,,5,21597.0
1438,440,INVALID_P,,1,3865.62
1439,441,P76,4,4,13565.08
1440,441,P18,,2,6868.72
1441,441,P61,2,2,8197.02
1442,442,P29,,2,7558.6
1443,442,P26,,5,17166.95
1444,442,P12,,3,2333.49
1445,442,P26,,5,17166.95
1446,443,P36,,1,3626.44
1447,443,P4,2,1,784.19
1448,444,P78,,4,18032.44
1449,444,P76,,3,10173.81
1450,444,P49,,1,4600.62
1451,445,P11,,3,14960.7
1452,445,P76,,5,16956.35
1453,445,P50,,2,6069.66
1454,445,P21,4,5,15099.25
1455,446,P30,,5,19330.65
1456,446,P28,1,1,4435.46
1457,447,P7,4,3,11281.11
1458,447,P27,,2,1322.6
1459,447,P10,2,4,7495.12
1460,448,P4,,1,784.19
1462,449,P65,,3,9998.34
1463,449,P74,2,5,17967.25
1464,449,P37,4,5,24311.25
1466,450,P10,3,3,5621.34
1467,451,P34,,2,231.8
1468,451,P3,,5,4000.35
1469,451,P20,5,3,5956.08
1470,451,P68,,5,13428.0
1471,451,P71,2,4,18606.72
1472,451,P24,,4,11243.24
1473,452,P22,,4,9573.76
1474,452,P13,4,3,7554.69
1475,452,P76,1,4,13565.08
1476,452,P22,,3,7180.32
1477,452,P3,,1,800.07
1478,453,P48,,5,23099.65
1479,454,P8,,3,6597.99
1480,454,P66,,3,14218.68
1481,454,P14,,1,3803.33
1482,455,P14,,4,15213.32
1483,455,P6,,1,2740.99
1484,456,P11,4,2,9973.8
1485,457,P61,,3,12295.53
1486,457,P1,1,5,22174.75
1487,457,P70,,1,4825.38
1488,457,P27,2,2,1322.6
1489,457,P53,,2,3757.22
1490,458,P20,3,3,5956.08
1491,459,P6,,5,13704.95
1492,459,P20,4,2,3970.72
1493,459,P12,,1,777.83
1494,459,P33,,2,1749.94
1495,459,P56,,5,6366.6
1496,459,P19,,5,15112.0
1497,460,P61,3,5,20492.55
1498,460,P16,1,1,848.92
1499,460,P67,1,5,4545.6
1500,460,P58,,3,8640.15
1501,460,P54,5,5,24640.35
1502,461,P52,1,5,3240.75
1503,461,P66,,3,14218.68
1504,461,P14,,2,7606.66
1505,462,P72,,4,15203.2
1506,462,P57,,2,2560.54
1507,462,P35,5,3,10914.75
1508,462,P68,,1,2685.6
1509,462,P16,2,2,1697.84
1510,462,P52,,5,3240.75
1511,462,P54,4,3,14784.21
1512,463,P8,5,3,6597.99
1513,463,P40,,5,3107.05
1515,464,P34,1,5,579.5
1516,464,P20,3,5,9926.8
1517,464,P56,,2,2546.64
1518,465,P57,,4,5121.08
1519,466,P63,,1,2710.26
1520,466,P5,,2,7500.9
1521,466,P62,,5,24460.6
1522,466,P14,,3,11409.99
1524,467,P41,2,2,6327.94
1525,467,P6,,5,13704.95
1526,467,P42,,1,4224.18
1527,467,P26,1,3,10300.17
1528,467,P63,,1,2710.26
1530,467,P69,,2,6144.62
1531,468,P30,,5,19330.65
1532,468,P53,,1,1878.61
1533,469,P5,,4,15001.8
1534,469,P2,,3,9749.91
1535,469,P22,,3,7180.32
1536,469,P2,5,3,9749.91
1537,470,P49,,4,18402.48
1538,470,P31,,4,7067.44
1539,471,P70,,4,19301.52
1540,471,P14,,3,11409.99
1541,471,P11,,3,14960.7
1542,471,P5,,4,15001.8
1543,471,P61,,2,8197.02
1544,471,P49,,1,4600.62
1545,471,P63,,4,10841.04
1546,471,P14,,2,7606.66
1547,472,P41,5,1,3163.97
1549,472,P47,,3,14316.45
1550,472,P28,2,3,13306.38
1551,473,P74,,1,3593.45
1552,473,P68,,3,8056.8
1553,473,P72,5,2,7601.6
1554,473,P48,,1,4619.93
1555,473,P52,5,1,648.15
1556,473,P74,1,3,10780.35
1557,473,P77,,5,9648.8
1558,474,P43,4,5,12937.75
1559,474,P30,2,3,11598.39
1560,474,P12,4,4,3111.32
1562,474,P7,,1,3760.37
1563,474,P76,4,5,16956.35
1564,474,P32,,2,3076.3
1565,475,P75,2,5,10275.3
1566,475,P75,3,3,6165.18
1567,475,P55,,3,12159.6
1569,476,P15,3,2,8638.8
1571,476,P11,,1,4986.9
1572,476,P60,,4,14745.4
1573,477,P1,3,2,8869.9
1574,477,P7,,5,18801.85
1575,477,P10,,2,3747.56
1576,477,P40,2,5,31070.5
1577,477,P44,,2,2149.32
1578,477,P52,3,5,3240.75
1579,478,P72,,1,3800.8
1580,478,P59,5,4,1943.64
1581,479,P26,,4,13733.56
1582,479,P4,,3,2352.57
1583,479,P55,,2,8106.4
1584,479,P76,3,3,10173.81
1585,480,P25,,4,18871.64
1586,480,INVALID_P,,3,5189.58
1587,480,P64,,5,3581.15
1588,481,P22,4,5,11967.2
1589,481,P42,2,2,8448.36
1590,482,P5,,3,11251.35
1591,482,P62,,5,24460.6
1592,483,P5,,1,3750.45
1593,483,P74,,5,17967.25
1595,483,P76,5,3,10173.81
1596,483,P70,5,2,9650.76
1597,483,P70,2,1,4825.38
1598,483,P78,1,4,18032.44
1599,484,P43,,5,12937.75
1600,485,P33,,4,3499.88
1601,485,P42,,2,8448.36
1602,485,P18,5,3,10303.08
1603,485,P28,3,1,4435.46
1604,485,P9,,1,2959.31
1605,485,P72,,4,15203.2
1606,485,P34,2,4,463.6
1607,486,P7,,4,15041.48
1608,486,P11,4,5,24934.5
1609,487,P26,3,2,6866.78
1611,488,P38,3,2,7667.22
1613,488,P12,4,1,777.83
1614,489,P52,3,4,2592.6
1616,490,P63,1,3,8130.78
1617,491,P77,2,3,5789.28
1618,491,P21,,4,12079.4
1620,491,P5,5,3,11251.35
1621,492,P69,5,3,9216.93
1623,492,P60,,5,18431.75
1624,493,P26,5,4,13733.56
1625,493,P14,,4,15213.32
1626,493,P63,,4,10841.04
1627,493,P18,,5,17171.8
1628,494,P18,,1,3434.36
1629,494,P14,,1,3803.33
1630,494,P34,,1,115.9
1631,494,P46,,5,4457.95
1632,494,P14,,1,3803.33
1633,494,P67,,3,2727.36
1634,495,P46,,5,4457.95
1635,495,P58,,1,2880.05
1636,495,P43,5,4,10350.2
1637,496,P76,,3,10173.81
1638,496,P36,,5,18132.2
1639,496,P2,,5,16249.85
1640,496,P55,,1,4053.2
1641,496,P29,4,5,18896.5
1642,496,P71,,4,18606.72
1643,496,P37,,5,24311.25
1644,497,P8,,4,8797.32
1645,497,P53,,3,5635.83
1646,498,P18,,3,10303.08
1647,499,P8,,5,10996.65
1648,500,P59,3,4,1943.64
1649,500,P66,,1,4739.56
1650,500,P41,,3,9491.91
1651,501,P61,,4,16394.04
1652,501,P77,,5,9648.8
1653,501,P1,3,4,17739.8
1654,501,P25,,2,9435.82
1655,501,P70,5,4,19301.52
1656,501,P74,1,5,17967.25
1658,503,P69,,5,15361.55
1659,503,P17,4,1,883.91
1660,504,P27,,4,2645.2
1661,504,P79,,4,9249.12
1662,504,P27,1,3,1983.9
1663,505,P4,,4,3136.76
1664,505,P17,3,2,1767.82
1665,505,INVALID_P,,2,9332.77
1666,505,P10,,3,5621.34
1667,505,P71,1,4,18606.72
1668,505,P11,,3,14960.7
1669,505,P21,5,5,15099.25
1670,506,P23,,5,6659.65
1671,506,P26,,4,13733.56
1672,507,P15,,4,17277.6
1673,507,P69,3,1,3072.31
1675,508,P57,2,3,3840.81
1676,508,P20,,4,7941.44
1677,509,P32,2,3,4614.45
1678,509,P72,,5,19004.0
1679,509,P70,,1,4825.38
1680,509,P33,,3,2624.91
1682,510,P66,1,1,4739.56
1683,510,P45,3,2,3864.36
1684,510,P68,,2,5371.2
1685,511,P58,5,5,14400.25
1686,512,P43,4,4,10350.2
1687,512,P33,,4,3499.88
1688,512,P49,,3,13801.86
1690,514,INVALID_P,5,1,1227.1
1691,514,P38,,4,15334.44
1692,515,P29,,2,7558.6
1693,516,P36,3,4,14505.76
1694,517,P3,3,4,3200.28
1695,518,P6,1,4,10963.96
1696,519,P58,,5,14400.25
1698,519,P55,,5,20266.0
1699,520,P68,,5,13428.0
1701,521,P6,,2,5481.98
1702,521,P67,1,5,4545.6
1703,521,P4,,5,3920.95
1704,521,P43,,1,2587.55
1705,522,P70,5,5,24126.9
1706,522,P43,,5,12937.75
1707,523,P48,,4,18479.72
1708,523,P50,5,2,6069.66
1709,523,P2,3,1,3249.97
1710,524,P68,1,5,13428.0
1711,524,P77,2,5,9648.8
1712,524,P10,,4,7495.12
1713,524,P24,,1,2810.81
1714,524,INVALID_P,,5,4861.01
1715,524,P12,,3,2333.49
1716,524,P57,,1,1280.27
1717,525,P74,,3,10780.35
1718,526,P74,,3,10780.35
1719,526,P74,5,5,17967.25
1720,526,P24,,1,2810.81
1722,526,P47,2,4,19088.6
1723,526,P20,,4,7941.44
1724,527,P16,,3,2546.76
1725,527,P39,4,4,10350.56
1726,528,P49,,2,9201.24
1727,529,P4,,5,3920.95
1728,529,P62,3,4,19568.48
1730,529,P22,2,3,7180.32
1731,529,P11,,2,9973.8
1732,529,P5,,1,3750.45
1733,529,P13,,3,7554.69
1734,529,P76,,3,10173.81
1735,530,P76,,3,10173.81
1737,531,P45,,5,9660.9
1738,532,P70,,3,14476.14
1739,532,P20,,3,5956.08
1740,532,P2,,1,3249.97
1741,532,P68,,4,10742.4
1742,532,P59,,5,2429.55
1743,532,P73,,3,10441.05
1744,532,P54,1,4,19712.28
1745,533,P54,,2,9856.14
1746,533,P74,1,2,7186.9
1748,533,P3,1,5,4000.35
1749,533,P54,3,4,19712.28
1750,534,P50,,2,6069.66
1751,534,P2,,2,6499.94
1752,534,P19,,4,12089.6
1753,534,P1,,5,22174.75
1754,535,P13,,5,12591.15
1755,535,P67,,5,4545.6
1756,535,P13,,5,12591.15
1757,535,P41,,5,15819.85
1760,535,P16,1,5,4244.6
1761,535,P18,2,2,68687.2
1762,536,P6,,3,8222.97
1764,537,P7,4,3,11281.11
1765,538,P28,2,5,22177.3
1766,538,P20,,3,5956.08
1767,539,P21,,5,15099.25
1768,540,P3,5,3,2400.21
1769,540,P33,4,2,1749.94
1770,541,P6,,4,10963.96
1772,541,P5,2,4,15001.8
1773,541,P73,2,4,13921.4
1774,541,P16,2,4,3395.68
1775,541,P55,,2,8106.4
1776,542,P61,,5,20492.55
1777,542,P22,,3,7180.32
1778,542,P22,,2,4786.88
1779,543,P15,,2,8638.8
1780,543,P7,3,3,11281.11
1781,543,P40,4,4,2485.64
1782,544,P56,5,3,3819.96
1783,544,P49,3,1,4600.62
1784,544,P68,,1,2685.6
1785,544,P24,,3,8432.43
1786,544,P54,,4,19712.28
1788,545,P33,1,4,3499.88
1789,545,P56,,2,2546.64
1791,546,P47,,2,9544.3
1792,546,P66,,4,18958.24
1793,547,P19,,2,6044.8
1794,547,INVALID_P,,2,2930.84
1795,547,P46,,2,1783.18
1796,547,P69,2,5,15361.55
1797,548,P27,,2,1322.6
1798,548,P68,4,1,2685.6
1799,548,P45,2,2,3864.36
1800,548,P76,,4,13565.08
1801,549,P58,,2,5760.1
1802,549,P46,3,4,3566.36
1803,550,P5,,5,18752.25
1804,550,P16,1,5,4244.6
1805,550,P14,,4,15213.32
1806,550,P63,,5,13551.3
1807,551,P62,2,2,9784.24
1808,551,P20,,2,3970.72
1809,551,P38,,3,11500.83
1810,552,P52,,1,648.15
1811,552,P76,,1,3391.27
1812,552,P22,4,1,2393.44
1813,552,P22,,1,2393.44
1814,552,P72,,3,11402.4
1815,552,P78,,1,4508.11
1817,552,P6,,2,5481.98
1818,553,P72,,1,3800.8
1819,553,P59,,3,1457.73
1820,553,P33,,4,3499.88
1821,553,P28,4,1,4435.46
1822,554,P62,,4,19568.48
1823,554,P70,3,2,9650.76
1824,554,P68,2,5,13428.0
1825,555,P49,,3,13801.86
1826,555,P30,,2,7732.26
1827,555,P1,,3,13304.85
1828,556,P60,,4,14745.4
1829,556,P58,,5,14400.25
1830,556,P46,4,4,3566.36
1831,556,P43,,2,5175.1
1832,557,P18,,5,17171.8
1833,557,P3,,2,1600.14
1834,557,P55,5,3,12159.6
1835,557,P72,4,5,19004.0
1836,557,P47,3,3,14316.45
1837,557,P40,5,5,3107.05
1838,557,P41,4,3,9491.91
1839,558,P67,,3,2727.36
1840,558,P67,,5,4545.6
1841,558,P16,,1,848.92
1842,558,P16,5,1,848.92
1843,559,P17,,1,883.91
1844,559,P6,3,2,5481.98
1845,560,P60,,4,14745.4
1846,560,P72,1,4,15203.2
1847,560,P32,1,5,7690.75
1848,560,P48,4,5,23099.65
1850,561,P54,,5,24640.35
1851,561,P19,1,5,15112.0
1852,561,P63,,4,10841.04
1853,561,P47,1,1,4772.15
1854,562,P43,,2,5175.1
1855,562,P14,1,1,3803.33
1856,563,P47,,1,4772.15
1857,563,P47,1,2,9544.3
1858,563,P33,,2,1749.94
1859,563,P34,3,3,347.7
1860,564,P21,,2,6039.7
1861,564,P34,,5,579.5
1862,564,P64,,3,2148.69
1865,566,P18,1,4,13737.44
1866,566,P5,,1,3750.45
1867,566,P71,,4,18606.72
1868,566,P10,,4,7495.12
1869,567,P52,1,2,1296.3
1870,567,P28,,4,17741.84
1871,567,P3,3,3,2400.21
1872,567,P34,,5,579.5
1873,567,P1,1,5,22174.75
1874,567,P66,1,4,18958.24
1875,567,P2,5,3,9749.91
1876,568,P51,,4,9976.68
1877,568,P15,,3,12958.2
1878,568,P32,1,5,7690.75
1880,568,P7,2,3,11281.11
1881,568,P30,,5,19330.65
1882,568,P38,,2,7667.22
1883,568,P36,,1,3626.44
1884,569,P63,2,2,5420.52
1885,570,P69,,2,6144.62
1886,571,P29,5,2,7558.6
1887,572,P49,,4,18402.48
1888,572,P55,4,2,8106.4
1889,572,INVALID_P,3,1,3481.87
1890,573,P70,,4,19301.52
1891,574,P3,,1,800.07
1893,574,INVALID_P,2,2,6391.72
1894,575,P79,4,2,4624.56
1895,575,P56,,2,2546.64
1896,576,P27,,2,1322.6
1897,576,P70,,4,19301.52
1898,576,P14,,1,3803.33
1899,576,P15,,5,21597.0
1900,576,P11,,4,19947.6
1901,576,P3,,4,3200.28
1902,577,P77,,3,5789.28
1903,577,P15,,4,17277.6
1904,577,P68,1,2,5371.2
1905,577,P20,,4,7941.44
1906,577,P79,5,3,6936.84
1907,577,P72,,2,7601.6
1908,577,P57,,3,3840.81
1910,578,P48,5,3,13859.79
1911,578,P60,4,5,18431.75
1912,578,P69,,3,9216.93
1913,579,P22,1,5,11967.2
1914,580,P68,2,2,5371.2
1915,581,P68,,5,13428.0
1916,581,P14,4,5,19016.65
1918,581,INVALID_P,5,3,14533.14
